player1,player2,moves,date,winner
adri,man,2024-11-17 17:27,man
adri,man,2024-11-18 11:11,man
adri,man,2024-11-23 11:15,adri
adri,man,2024-11-23 11:20,adri
adri,man,2024-11-23 11:22,adri
adri,man,2024-11-23 12:10,adri
adri,man,2024-11-23 12:12,adri
adri,man,2024-11-23 12:14,adri
adri,man,2024-11-23 12:17,man
adri,man,2024-11-23 12:20,adri
adri,man,2024-11-23 12:23,adri
adri,man,2024-11-23 12:28,adri
